Trade_ID,Date,Time,Instrument,Setup_Type,Session,Risk_Reward_Ratio,Risk_Amount,Win_Loss,PnL,Balance,Peak_Balance,Drawdown_Pct,Cumulative_PnL,Trade_Number,Win_Binary,Day_of_Week,Month,Year,Quarter,Hour,Streak,Longest_Win_Streak_20,Longest_Loss_Streak_20,Streak_Momentum,Trades_Since_Last_Win,Trades_Since_Last_Loss,MA_PnL_5,MA_Balance_5,MA_PnL_10,MA_Balance_10,MA_PnL_20,MA_Balance_20,MA_PnL_50,MA_Balance_50,PnL_Velocity_5,Balance_Momentum_10,PnL_Acceleration,PnL_Volatility_10,PnL_Volatility_20,PnL_Volatility_50,CV_20,Drawdown_Dollar,Recovery_Rate,MAE_Proxy,Risk_Adjusted_Return_20,Trades_Per_Day,DateTime,Hours_Since_Last_Trade,Potential_Revenge_Trade,Risk_Change_Pct,Risk_Escalation,Same_Session_As_Prev,Setup_Changes_10,Hour_Sin,Hour_Cos,DayOfWeek_Num,DayOfWeek_Sin,DayOfWeek_Cos,Month_Num,Month_Sin,Month_Cos,Is_Monday,Is_Friday,Days_In_Month,Day_Of_Month,Is_Month_End,Is_Month_Start,Win_Rate_10,Win_Rate_20,Win_Rate_50,Profit_Factor_20,Profit_Factor_50,Avg_Win_Loss_Ratio_20,Expectancy_20,Performance_Percentile
34,2023-03-14,06:55,GBP/USD,Breakout,Tokyo,2.5,94.17,Win,235.43,12950.42,12950.42,0.0,2950.3900000000003,34,1,Tuesday,March,2023,1,6,1,5,3,235.43,0,1,150.176,12705.689999999999,91.979,12315.339000000002,97.709,11924.1475,86.77617647058823,11440.050294117647,-6.436000000000002,7.645491254814796,325.14999999999964,167.65509326855806,157.18808137153138,157.98348187561785,1.6087369778785106,0.0,0.0,94.17,0.6216056532241397,1,2023-03-14 06:55:00,7.483333333333333,0,4.959875167186811,0,0,7.0,1.0,6.123233995736766e-17,1,0.7818314824680298,0.6234898018587336,3,1.0,6.123233995736766e-17,0,0,31,14,0,0,60.0,65.0,61.76470588235294,3.856695952168638,3.29491607162303,2.0766824357831126,97.709,80.4
35,2023-03-16,23:55,GBP/USD,Breakout,Sydney,1.0,96.1,Win,96.1,13046.52,13046.52,0.0,3046.4900000000002,35,1,Thursday,March,2023,1,23,2,5,3,192.2,0,2,115.87399999999998,12821.566,109.821,12425.161,94.54749999999999,12018.696500000002,87.04257142857142,11485.949428571428,-5.588000000000003,9.19143309089998,-139.32999999999993,156.14364621861645,156.51791644123452,155.6508354759773,1.6554421475050587,0.0,0.0,96.1,0.6040682252213493,1,2023-03-16 23:55:00,65.0,0,2.0494849739832066,0,0,7.0,-0.25881904510252157,0.9659258262890681,3,0.43388373911755823,-0.900968867902419,3,1.0,6.123233995736766e-17,0,0,31,16,0,0,70.0,65.0,62.857142857142854,3.764263891122254,3.3696659977287218,2.026911325988906,94.54749999999999,53.0
36,2023-03-20,03:11,AUD/USD,Reversal,Sydney,1.5,101.45,Win,152.18,13198.7,13198.7,0.0,3198.67,36,1,Monday,March,2023,1,3,3,5,3,456.54,0,3,121.50199999999998,12943.068,136.951,12562.113000000001,106.436,12125.1335,88.85194444444444,11533.525833333333,-12.268,11.57747198030632,56.07999999999993,133.9350915306864,151.04975873776448,153.79478298451468,1.419160422580372,0.0,0.0,101.45,0.7046419728798254,2,2023-03-20 03:11:00,75.26666666666667,0,5.5671175858480915,0,1,7.0,0.7071067811865476,0.7071067811865476,0,0.0,1.0,3,1.0,6.123233995736766e-17,1,0,31,20,0,0,80.0,70.0,63.888888888888886,4.556877422804438,3.488036900483813,1.9529474669161875,106.436,65.3
37,2023-03-20,08:35,AUD/USD,Range Trading,Tokyo,1.0,97.73,Loss,-97.73,13100.97,13198.7,0.74,3100.94,37,0,Monday,March,2023,1,8,-1,5,3,97.73,1,0,59.251999999999974,13002.320000000002,135.839,12697.952,87.06049999999999,12212.195,83.8091891891892,11575.889189189189,-1.602000000000001,11.56807107126372,-249.90999999999985,136.02727026021088,151.14738291778244,154.71489634841922,1.736118939332791,97.73000000000138,-0.9999999999999859,97.73,0.5759974027956348,2,2023-03-20 08:35:00,5.4,0,-3.6668309512074893,0,0,8.0,0.8660254037844387,-0.4999999999999998,0,0.0,1.0,3,1.0,6.123233995736766e-17,1,0,31,20,0,0,80.0,65.0,62.16216216216216,3.500983898536361,3.2416163660678787,1.8851451761349638,87.06049999999999,28.199999999999996
38,2023-03-23,03:54,NAS100,Breakout,Sydney,1.0,118.76,Loss,-118.76,12982.21,13198.7,1.64,2982.18,38,0,Thursday,March,2023,1,3,-2,5,3,237.52,2,0,53.44399999999998,13055.764,107.68500000000002,12805.638,86.63399999999999,12298.829999999998,78.47842105263157,11612.897631578948,-70.838,9.045177168247886,-21.0300000000002,157.3033588855199,151.74424374411603,156.10768948504256,1.7515553217456894,216.4900000000016,-0.5485703727654817,118.76,0.5709211622293202,1,2023-03-23 03:54:00,67.31666666666666,0,21.51846925202088,1,0,8.0,0.7071067811865476,0.7071067811865476,3,0.43388373911755823,-0.900968867902419,3,1.0,6.123233995736766e-17,0,0,31,23,0,0,70.0,65.0,60.526315789473685,3.4586088486534043,2.9853273062558663,1.8623278415826023,86.63399999999999,1.2
39,2023-03-27,07:57,EUR/GBP,Reversal,Tokyo,2.5,99.25,Loss,-99.25,12882.96,13198.7,2.39,2882.93,39,0,Monday,March,2023,1,7,-3,5,3,297.75,3,0,-13.492000000000024,13042.272,68.34200000000001,12873.981,69.2905,12368.121500000001,73.92128205128205,11645.463333333333,-39.07,5.602101064549192,19.51000000000022,154.65449419054508,152.19800539791996,156.64685853989653,2.196520524428601,315.7400000000016,-0.31434091340976594,99.25,0.4552654932555835,2,2023-03-27 07:57:00,100.05,0,-16.42809026608286,0,0,8.0,0.9659258262890683,-0.25881904510252063,0,0.0,1.0,3,1.0,6.123233995736766e-17,1,0,31,27,0,0,60.0,60.0,58.97435897435898,2.7236657172352894,2.800300994154968,1.815777144823526,69.2905,25.6
40,2023-03-27,01:50,EUR/GBP,Reversal,Sydney,1.0,119.41,Win,119.41,13002.37,13198.7,1.49,3002.3399999999997,40,1,Monday,March,2023,1,1,1,5,3,119.41,0,1,-8.830000000000023,13033.442,53.522000000000006,12927.504,69.9005,12438.023,75.05850000000001,11679.386,-6.554000000000002,4.293125769021611,218.65999999999985,139.8276693171515,152.38232006423155,154.79271068026293,2.179988985260929,196.32999999999993,0.6082106657158868,119.41,0.45871791406336265,2,2023-03-27 01:50:00,-6.116666666666666,1,20.312342569269525,1,0,7.0,0.25881904510252074,0.9659258262890683,0,0.0,1.0,3,1.0,6.123233995736766e-17,1,0,31,27,0,0,60.0,60.0,60.0,2.7388400353238223,2.874868861467752,1.8258933568825482,69.9005,58.8
41,2023-03-29,14:12,EUR/GBP,Trend Following,London,3.0,106.47,Win,319.42,13321.8,13321.8,0.0,3321.7599999999998,41,1,Wednesday,March,2023,1,14,2,5,3,638.84,0,2,24.617999999999977,13058.062,73.05999999999999,13000.564999999999,77.42550000000001,12515.449499999999,81.01853658536587,11719.44487804878,83.43,5.802549242764177,200.01000000000022,162.57566361543786,161.00174319013806,157.53782776782495,2.079440793926265,0.0,0.0,106.47,0.4808985198909487,1,2023-03-29 14:12:00,60.36666666666667,0,-10.836613348965752,0,0,7.0,-0.4999999999999997,-0.8660254037844388,2,0.9749279121818236,-0.22252093395631434,3,1.0,6.123233995736766e-17,0,0,31,29,1,0,60.0,60.0,60.97560975609756,2.9260314183012226,3.0743368137083475,1.950687612200815,77.42550000000001,96.6
42,2023-03-31,09:20,EUR/USD,Reversal,Overlap-Asia-EU,3.0,109.43,Win,328.29,13650.08,13650.08,0.0,3650.0499999999997,42,1,Friday,March,2023,1,9,3,5,3,984.8700000000001,0,3,109.82199999999997,13167.884,84.537,13085.101999999999,99.364,12614.814,86.90595238095239,11765.41238095238,89.41,6.602023786559785,8.86999999999989,177.00399983239552,163.91721750226307,160.2143437605754,1.6496640383062584,0.0,0.0,109.43,0.6061840330996844,1,2023-03-31 09:20:00,43.13333333333333,0,2.780125857048943,0,0,7.0,0.7071067811865476,-0.7071067811865475,4,-0.433883739117558,-0.9009688679024191,3,1.0,6.123233995736766e-17,0,1,31,31,1,0,60.0,65.0,61.904761904761905,3.8655390693717466,3.279343807763401,2.0814441142770943,99.364,98.0
43,2023-04-03,01:10,SPX500,Breakout,Sydney,2.5,100.11,Loss,-100.11,13549.97,13650.08,0.73,3549.9399999999996,43,0,Monday,April,2023,2,1,-1,5,3,100.11,1,0,113.55199999999998,13281.435999999998,83.498,13168.6,81.16499999999999,12695.9795,82.55674418604652,11806.913720930232,-0.17199999999999988,6.5668946652730265,-428.4000000000001,178.16720017381928,164.89419419417828,160.84417695576008,2.03159236363184,100.11000000000058,-0.9999999999999942,100.11,0.4922247286913003,1,2023-04-03 01:10:00,63.833333333333336,0,-8.516860093210276,0,0,8.0,0.25881904510252074,0.9659258262890683,0,0.0,1.0,4,0.8660254037844387,-0.4999999999999998,1,0,30,3,0,1,60.0,60.0,60.46511627906976,3.0454373629696834,3.0863958812086016,2.030291575313122,81.16499999999999,24.4
44,2023-04-05,01:55,GBP/USD,News Trading,Sydney,1.5,82.74,Win,124.11,13674.08,13674.08,0.0,3674.0499999999997,44,1,Wednesday,April,2023,2,1,1,5,3,124.11,0,1,158.224,13439.66,72.366,13240.966,82.1725,12778.1525,83.50113636363636,11849.349318181818,0.9400000000000006,5.587926878047189,224.22000000000025,170.95117842367875,165.10222832743423,159.08627902209938,2.009215106360817,0.0,0.0,82.74,0.4977067894991324,1,2023-04-05 01:55:00,48.75,0,-17.350913994605943,0,1,8.0,0.25881904510252074,0.9659258262890683,2,0.9749279121818236,-0.22252093395631434,4,0.8660254037844387,-0.4999999999999998,0,0,30,5,0,0,60.0,60.0,61.36363636363637,3.0708273481011066,3.1593386894861504,2.0472182320674044,82.1725,59.8
45,2023-04-07,07:39,GBP/USD,Range Trading,Tokyo,3.0,89.85,Loss,-89.85,13584.23,13674.08,0.66,3584.2,45,0,Friday,April,2023,2,7,-1,5,3,89.85,1,0,116.37199999999999,13556.032000000001,53.770999999999994,13294.737,81.79599999999999,12859.949,79.64888888888889,11887.902222222221,-81.854,4.121482203683424,-213.96000000000004,178.04860019731194,165.5051745223823,159.37704896682501,2.0233895853389203,89.85000000000036,-0.9999999999999959,89.85,0.4942201972599848,1,2023-04-07 07:39:00,53.733333333333334,0,8.593183466279907,0,0,9.0,0.9659258262890683,-0.25881904510252063,4,-0.433883739117558,-0.9009688679024191,4,0.8660254037844387,-0.4999999999999998,0,1,30,7,0,0,50.0,60.0,60.0,3.0419646757785688,3.0008708661768977,2.027976450519046,81.79599999999999,36.8
46,2023-04-10,02:13,SPX500,Range Trading,Sydney,3.0,100.91,Loss,-100.91,13483.32,13674.08,1.4,3483.29,46,0,Monday,April,2023,2,2,-2,5,3,201.82,2,0,32.30599999999998,13588.336,28.462,13323.198999999999,82.7065,12942.655999999999,75.72369565217392,11922.585217391304,-85.84,2.1564244963519164,-11.059999999999945,180.47719522298533,164.38801279370455,159.82898556976724,1.987606932873529,190.76000000000022,-0.5289893059341575,100.91,0.5031175850017171,1,2023-04-10 02:13:00,66.56666666666666,0,12.30940456316083,0,0,8.0,0.49999999999999994,0.8660254037844387,0,0.0,1.0,4,0.8660254037844387,-0.4999999999999998,1,0,30,10,0,0,40.0,60.0,58.69565217391305,3.112716172375917,2.8408385872753312,2.075144114917278,82.7065,23.0
47,2023-04-11,21:41,USD/CAD,Scalping,New York,1.5,90.62,Win,135.94,13619.26,13674.08,0.4,3619.23,47,1,Tuesday,April,2023,2,21,1,5,3,135.94,0,1,-6.164000000000021,13582.172,51.82899999999999,13375.028,93.83399999999999,13036.49,77.00489361702128,11958.684680851065,47.21,3.9561192797174627,236.8499999999999,177.4245049748077,159.7916833815038,158.32599573516634,1.7029188074845345,54.81999999999971,2.4797519153593712,90.62,0.5872270572178068,1,2023-04-11 21:41:00,43.46666666666667,0,-10.197205430581702,0,0,8.0,-0.7071067811865477,0.7071067811865474,1,0.7818314824680298,0.6234898018587336,4,0.8660254037844387,-0.4999999999999998,0,0,30,11,0,0,50.0,65.0,59.57446808510638,3.6951014605144112,2.9126797482335656,1.9896700172000676,93.83399999999999,61.6
48,2023-04-13,09:36,USD/CAD,Range Trading,Overlap-Asia-EU,1.0,80.37,Loss,-80.37,13538.89,13674.08,0.99,3538.86,48,0,Thursday,April,2023,2,9,-1,4,3,80.37,1,0,-2.2160000000000224,13579.956,55.668000000000006,13430.696,81.6765,13118.166999999998,73.72625000000001,11991.605624999998,-40.896,4.288021839116762,-216.30999999999995,173.69951198038015,163.47728734163337,158.2711411393536,2.0015217025905048,135.1900000000005,-0.5944966343664451,80.37,0.4996198635796616,1,2023-04-13 09:36:00,35.916666666666664,0,-11.310968881041717,0,0,8.0,0.7071067811865476,-0.7071067811865475,3,0.43388373911755823,-0.900968867902419,4,0.8660254037844387,-0.4999999999999998,0,0,30,13,0,0,50.0,60.0,58.333333333333336,3.1031672460409423,2.7940079083443172,2.068778164027295,81.6765,48.6
49,2023-04-17,03:22,NAS100,Breakout,Sydney,1.5,100.24,Win,150.35,13689.24,13689.24,0.0,3689.21,49,1,Monday,April,2023,2,3,1,3,3,150.35,0,1,3.0319999999999765,13582.988000000001,80.628,13511.323999999999,74.48499999999999,13192.6525,75.29,12026.251224489795,48.04,6.258499599470935,230.7199999999998,166.7595616315765,156.6584626873983,156.99587456097905,2.103221624318968,0.0,0.0,100.24,0.4754610681239093,1,2023-04-17 03:22:00,89.76666666666667,0,24.7231554062461,1,0,8.0,0.7071067811865476,0.7071067811865476,0,0.0,1.0,4,0.8660254037844387,-0.4999999999999998,1,0,30,17,0,0,60.0,60.0,59.183673469387756,2.9179863525170595,2.870227111426544,1.9453242350113729,74.48499999999999,64.8
50,2023-04-18,02:45,USD/CAD,Reversal,Sydney,2.0,86.31,Loss,-86.31,13602.93,13689.24,0.63,3602.9,50,0,Tuesday,April,2023,2,2,-1,3,3,86.31,1,0,3.739999999999975,13586.728,60.056000000000004,13571.38,56.789,13249.442000000001,72.058,12057.7848,2.919999999999999,4.618850255761053,-236.65999999999985,173.97667245926968,153.65552772011617,157.05725532104395,2.7057269492351717,86.30999999999949,-1.000000000000006,86.31,0.3695864434076285,1,2023-04-18 02:45:00,23.383333333333333,0,-13.896648044692729,0,1,9.0,0.49999999999999994,0.8660254037844387,1,0.7818314824680298,0.6234898018587336,4,0.8660254037844387,-0.4999999999999998,0,0,30,18,0,0,50.0,55.00000000000001,57.99999999999999,2.31606817997474,2.7499065039268356,1.8949648745247871,56.789,41.8
51,2023-04-20,09:59,NAS100,News Trading,Overlap-Asia-EU,1.0,106.71,Loss,-106.71,13496.22,13689.24,1.41,3496.19,51,0,Thursday,April,2023,2,9,-2,3,3,213.42,2,0,2.5799999999999756,13589.307999999999,17.442999999999994,13588.822,45.25150000000001,13294.6935,66.332,12124.1174,-48.529999999999994,1.3092825293879118,-20.40000000000009,154.48605820231447,156.96753781980064,158.27111871850835,3.468780876209642,193.02000000000044,-0.5528442648430202,106.71,0.28828572218511134,1,2023-04-20 09:59:00,55.233333333333334,0,23.635731664928738,1,0,9.0,0.7071067811865476,-0.7071067811865475,3,0.43388373911755823,-0.900968867902419,4,0.8660254037844387,-0.4999999999999998,0,0,30,20,0,0,40.0,50.0,56.00000000000001,1.933290021861981,2.5314782833553444,1.9332900218619808,45.25150000000001,14.899999999999999
52,2023-04-24,21:35,USD/JPY,Breakout,New York,2.0,84.62,Win,169.23,13665.45,13689.24,0.17,3665.42,52,1,Monday,April,2023,2,21,1,3,3,169.23,0,1,9.237999999999975,13598.546000000002,1.5369999999999948,13590.359,43.037,13337.7305,67.6442,12191.7622,49.92,0.1126000726735743,275.94000000000005,124.13116146059198,154.7656379004618,158.85747135230682,3.5961065571592306,23.789999999999054,7.113493064313019,84.62,0.27807852300960656,2,2023-04-24 21:35:00,107.6,0,-20.700965232874136,0,0,9.0,-0.7071067811865477,0.7071067811865474,0,0.0,1.0,4,0.8660254037844387,-0.4999999999999998,1,0,30,24,0,0,40.0,50.0,56.00000000000001,1.8876170440952027,2.561774457199324,1.8876170440952025,43.037,69.6
53,2023-04-24,04:43,NZD/USD,Trend Following,Sydney,3.0,88.43,Win,265.28,13930.73,13930.73,0.0,3930.7,53,1,Monday,April,2023,2,4,2,3,3,530.56,0,2,78.36799999999997,13676.914,38.07599999999999,13628.435000000001,60.787,13398.517499999998,68.0862,12259.848800000002,22.985999999999997,2.810043121866701,96.04999999999973,143.1992316242576,159.03689257858582,159.38571096800212,2.616297770552681,0.0,0.0,88.43,0.38221949017246404,2,2023-04-24 04:43:00,-16.866666666666667,0,4.502481682817305,0,0,9.0,0.8660254037844386,0.5000000000000001,0,0.0,1.0,4,0.8660254037844387,-0.4999999999999998,1,0,30,24,0,0,50.0,55.00000000000001,56.00000000000001,2.381522727272727,2.5719793869653955,1.9485185950413222,60.787,88.0
54,2023-04-27,20:54,NZD/USD,Swing,New York,3.0,99.54,Loss,-99.54,13831.18,13930.73,0.71,3831.16,54,0,Thursday,April,2023,2,20,-1,3,3,99.54,1,0,28.389999999999976,13705.302,15.71099999999999,13644.145,44.0385,13442.555499999999,63.15639999999999,12323.005399999998,-2.646000000000001,1.1488889928975121,-364.8199999999997,145.71225887953895,157.30564537248065,160.7031955381201,3.57200280146873,99.54999999999927,-0.9998995479658537,99.54,0.2799549876021435,1,2023-04-27 20:54:00,88.18333333333334,0,12.563609634739347,0,0,9.0,-0.8660254037844386,0.5000000000000001,3,0.43388373911755823,-0.900968867902419,4,0.8660254037844387,-0.4999999999999998,0,0,30,27,0,0,40.0,50.0,54.0,1.899166955918084,2.394082537215914,1.8991669559180842,44.0385,25.4
55,2023-05-01,01:08,EUR/GBP,Breakout,Sydney,2.0,81.76,Win,163.53,13994.71,13994.71,0.0,3994.69,55,1,Monday,May,2023,2,1,1,3,3,163.53,0,1,78.35799999999998,13783.658,41.04899999999999,13685.193,47.410000000000004,13489.965,61.7464,12384.752199999999,54.048,3.021739178444416,263.07000000000016,147.3377642961158,159.19149901265067,159.4779751380185,3.3577620546857343,0.0,0.0,81.76,0.29781741043994076,2,2023-05-01 01:08:00,76.23333333333333,0,-17.862165963431785,0,0,9.0,0.25881904510252074,0.9659258262890683,0,0.0,1.0,5,0.49999999999999994,-0.8660254037844387,1,0,31,1,0,1,50.0,50.0,54.0,1.968005390285236,2.3629589079800106,1.9680053902852361,47.410000000000004,67.60000000000001
56,2023-05-01,20:00,USD/JPY,Trend Following,New York,2.5,102.07,Win,255.17,14249.88,14249.88,0.0,4249.86,56,1,Monday,May,2023,2,20,2,3,3,510.34,0,2,150.73399999999998,13934.39,76.657,13761.848999999998,52.55949999999999,13542.524,68.52720000000001,12453.2798,17.188,5.6852466603180885,91.63999999999942,152.16653866734302,164.3414051513047,160.3655005017715,3.126768807757013,0.0,0.0,102.07,0.3198189765483012,2,2023-05-01 20:00:00,18.866666666666667,0,24.84099804305282,0,0,10.0,-0.8660254037844386,0.5000000000000001,0,0.0,1.0,5,0.49999999999999994,-0.8660254037844387,1,0,31,1,0,1,60.0,50.0,56.00000000000001,2.0731465790064725,2.5707952633533373,2.0731465790064725,52.55949999999999,86.0
57,2023-05-03,03:35,USD/JPY,Breakout,Sydney,3.0,81.44,Win,244.32,14494.2,14494.2,0.0,4494.179999999999,57,1,Wednesday,May,2023,2,3,3,3,2,732.96,0,3,165.75199999999995,14100.14,87.49499999999998,13849.342999999999,69.662,13612.185500000001,75.4426,12528.722600000001,-4.191999999999996,6.424284432487526,-10.849999999999909,160.49011200070865,165.670741456471,160.34130153773955,2.3782082262420112,0.0,0.0,81.44,0.42048462744583825,1,2023-05-03 03:35:00,31.583333333333332,0,-20.211619476829622,0,0,10.0,0.7071067811865476,0.7071067811865476,2,0.9749279121818236,-0.22252093395631434,5,0.49999999999999994,-0.8660254037844387,0,0,31,3,0,1,60.0,55.00000000000001,57.99999999999999,2.5799775461834185,2.8136635510423886,2.110890719604615,69.662,82.6
58,2023-05-05,04:50,USD/JPY,Range Trading,Sydney,1.0,92.33,Loss,-92.33,14401.87,14494.2,0.64,4401.849999999999,58,0,Friday,May,2023,2,4,-1,3,2,92.33,1,0,94.22999999999996,14194.367999999999,86.299,13935.641,70.98349999999999,13683.1685,66.67099999999999,12595.393799999998,1.4420000000000015,6.374082365688771,-336.64999999999964,161.91827591926324,164.18742942698785,157.1896855583036,2.3130365426752397,92.32999999999993,-1.0000000000000007,92.33,0.43233212340147814,1,2023-05-05 04:50:00,49.25,0,13.371807465618858,0,1,10.0,0.8660254037844386,0.5000000000000001,4,-0.433883739117558,-0.9009688679024191,5,0.49999999999999994,-0.8660254037844387,0,1,31,5,0,0,60.0,55.00000000000001,56.00000000000001,2.6596951062685594,2.5346634931888388,2.176114177856094,70.98349999999999,34.599999999999994
59,2023-05-08,01:35,AUD/USD,Trend Following,Sydney,1.5,106.68,Win,160.02,14561.89,14561.89,0.0,4561.87,59,1,Monday,May,2023,2,1,1,3,2,160.02,0,1,146.14199999999997,14340.509999999998,87.26599999999999,14022.905999999999,83.947,13767.115,72.0898,12667.483799999998,-0.7019999999999982,6.374714739459608,252.35000000000036,162.37154137621803,160.22676936799692,155.60471688315144,1.9086658173370927,0.0,0.0,106.68,0.5239261849385278,1,2023-05-08 01:35:00,68.75,0,15.54207733131161,0,1,10.0,0.25881904510252074,0.9659258262890683,0,0.0,1.0,5,0.49999999999999994,-0.8660254037844387,1,0,31,8,0,0,60.0,60.0,57.99999999999999,3.220438284421991,2.748691328077623,2.1469588562813273,83.947,66.8
60,2023-05-10,13:51,USD/JPY,News Trading,London,1.5,114.58,Loss,-114.58,14447.3,14561.89,0.79,4447.29,60,0,Wednesday,May,2023,2,13,-1,3,2,114.58,1,0,90.51999999999998,14431.028,84.439,14107.342999999999,72.2475,13839.361499999999,71.6206,12739.104400000002,-73.95,6.207265640564197,-274.60000000000036,165.93637257495214,165.94189125223454,156.14133680360342,2.2968530572301398,114.59000000000015,-0.9999127323501166,114.58,0.4353783089658931,1,2023-05-10 13:51:00,60.266666666666666,0,7.405324334458174,0,0,10.0,-0.2588190451025208,-0.9659258262890683,2,0.9749279121818236,-0.22252093395631434,5,0.49999999999999994,-0.8660254037844387,0,0,31,10,0,0,60.0,55.00000000000001,57.99999999999999,2.6595077580365447,2.7177593046514863,2.175960892938991,72.2475,5.800000000000001
61,2023-05-12,05:59,EUR/USD,Range Trading,Sydney,1.5,109.46,Win,164.19,14611.5,14611.5,0.0,4611.48,61,1,Friday,May,2023,2,5,1,3,2,164.19,0,1,72.32399999999998,14503.351999999999,111.529,14218.871,64.486,13903.8465,77.0406,12816.1452,-16.026,8.263647154536603,278.7699999999995,152.86069129548426,157.1710223526221,154.51626495734146,2.4372890604568758,0.0,0.0,109.46,0.4102919166315659,1,2023-05-12 05:59:00,40.13333333333333,0,-4.468493628905568,0,0,10.0,0.9659258262890683,0.25881904510252074,4,-0.433883739117558,-0.9009688679024191,5,0.49999999999999994,-0.8660254037844387,0,1,31,12,0,0,70.0,55.00000000000001,60.0,2.4812279633862016,2.9475352646746553,2.0300956064068925,64.486,68.0
62,2023-05-15,13:24,AUD/USD,Swing,London,2.0,86.37,Loss,-86.37,14525.13,14611.5,0.59,4525.11,62,0,Monday,May,2023,2,13,-1,3,2,86.37,1,0,6.185999999999984,14509.538,85.969,14304.838999999998,43.753,13947.598999999998,72.2722,12888.4176,1.1919999999999988,6.290901507085378,-250.5599999999995,163.16283321680015,147.59826550471388,155.82749900477012,3.3734433182802066,86.3700000000008,-0.9999999999999908,86.37,0.2964330227756142,1,2023-05-15 13:24:00,79.41666666666667,0,-21.0944637310433,0,0,10.0,-0.2588190451025208,-0.9659258262890683,0,0.0,1.0,5,0.49999999999999994,-0.8660254037844387,1,0,31,15,0,0,60.0,50.0,57.99999999999999,1.9143018347473564,2.750551042257069,1.9143018347473566,43.753,41.4
